sample_id,continent,country,side,image_path,source_url,google_maps_url,orig_sha1,orig_w,orig_h,crop_w,crop_h,mime
Oceania__Australia__7bdd68e1b137_R,Oceania,Australia,R,images/Oceania/Australia/Oceania__Australia__7bdd68e1b137_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_58.jpg,https://maps.app.goo.gl/gpHnJvT3qJdjntzK8,7bdd68e1b137a69646563a0c2b3bd50a5e05532a,1280,800,640,800,image/jpeg
Oceania__Australia__b685905a12f8_L,Oceania,Australia,L,images/Oceania/Australia/Oceania__Australia__b685905a12f8_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_715.jpg,https://maps.app.goo.gl/HGYnWkZ18mKA8xkj8,b685905a12f8787cbed45423f0779dea19792fa6,1280,800,640,800,image/jpeg
Oceania__Australia__b685905a12f8_R,Oceania,Australia,R,images/Oceania/Australia/Oceania__Australia__b685905a12f8_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_715.jpg,https://maps.app.goo.gl/HGYnWkZ18mKA8xkj8,b685905a12f8787cbed45423f0779dea19792fa6,1280,800,640,800,image/jpeg
Oceania__Australia__c9097bc88c2e_L,Oceania,Australia,L,images/Oceania/Australia/Oceania__Australia__c9097bc88c2e_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_842.jpg,https://maps.app.goo.gl/RhDKD7Fmu8ZPyxZq8,c9097bc88c2e16f80ac9488773d573d0fe8a0398,1280,800,640,800,image/jpeg
Oceania__Australia__c9097bc88c2e_R,Oceania,Australia,R,images/Oceania/Australia/Oceania__Australia__c9097bc88c2e_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_842.jpg,https://maps.app.goo.gl/RhDKD7Fmu8ZPyxZq8,c9097bc88c2e16f80ac9488773d573d0fe8a0398,1280,800,640,800,image/jpeg
Oceania__Australia__eccf1b0686ce_L,Oceania,Australia,L,images/Oceania/Australia/Oceania__Australia__eccf1b0686ce_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_857.jpg,https://maps.app.goo.gl/7ZE4si3a2tDwkxeZ7,eccf1b0686ce685c792473161ffd4a0b22b42db3,1280,800,640,800,image/jpeg
Oceania__Australia__eccf1b0686ce_R,Oceania,Australia,R,images/Oceania/Australia/Oceania__Australia__eccf1b0686ce_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_857.jpg,https://maps.app.goo.gl/7ZE4si3a2tDwkxeZ7,eccf1b0686ce685c792473161ffd4a0b22b42db3,1280,800,640,800,image/jpeg
Oceania__Australia__d5a51c6c0884_L,Oceania,Australia,L,images/Oceania/Australia/Oceania__Australia__d5a51c6c0884_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_859.jpg,https://maps.app.goo.gl/3pWHU19Vm6mHzpmv7,d5a51c6c088448c7f012d1567b2891bd06a457cc,1280,800,640,800,image/jpeg
Oceania__Australia__d5a51c6c0884_R,Oceania,Australia,R,images/Oceania/Australia/Oceania__Australia__d5a51c6c0884_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_859.jpg,https://maps.app.goo.gl/3pWHU19Vm6mHzpmv7,d5a51c6c088448c7f012d1567b2891bd06a457cc,1280,800,640,800,image/jpeg
Oceania__Australia__2dadf6a479d0_L,Oceania,Australia,L,images/Oceania/Australia/Oceania__Australia__2dadf6a479d0_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_895.jpg,https://maps.app.goo.gl/R6zp2WekXznyaP477,2dadf6a479d0e8e3e78f4a9925b3434dc5619f04,1280,800,640,800,image/jpeg
Oceania__Australia__2dadf6a479d0_R,Oceania,Australia,R,images/Oceania/Australia/Oceania__Australia__2dadf6a479d0_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_895.jpg,https://maps.app.goo.gl/R6zp2WekXznyaP477,2dadf6a479d0e8e3e78f4a9925b3434dc5619f04,1280,800,640,800,image/jpeg
Oceania__New_Zealand__5a8cc2e0fe25_L,Oceania,New Zealand,L,images/Oceania/New_Zealand/Oceania__New_Zealand__5a8cc2e0fe25_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_218.jpg,https://maps.app.goo.gl/gRAPnM75VYjrxTFd9,5a8cc2e0fe257848fdbc6aca8a8084c54f21a2b3,1280,800,640,800,image/jpeg
Oceania__New_Zealand__5a8cc2e0fe25_R,Oceania,New Zealand,R,images/Oceania/New_Zealand/Oceania__New_Zealand__5a8cc2e0fe25_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_218.jpg,https://maps.app.goo.gl/gRAPnM75VYjrxTFd9,5a8cc2e0fe257848fdbc6aca8a8084c54f21a2b3,1280,800,640,800,image/jpeg
Oceania__New_Zealand__1aa855bc9223_L,Oceania,New Zealand,L,images/Oceania/New_Zealand/Oceania__New_Zealand__1aa855bc9223_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_241.jpg,https://goo.gl/maps/LzhtF9AhYFcrvSxQ9,1aa855bc92239eb8b7f2e81b29a53869d60acabb,1280,800,640,800,image/jpeg
Oceania__New_Zealand__1aa855bc9223_R,Oceania,New Zealand,R,images/Oceania/New_Zealand/Oceania__New_Zealand__1aa855bc9223_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_241.jpg,https://goo.gl/maps/LzhtF9AhYFcrvSxQ9,1aa855bc92239eb8b7f2e81b29a53869d60acabb,1280,800,640,800,image/jpeg
Oceania__New_Zealand__3a8ebde5cde0_L,Oceania,New Zealand,L,images/Oceania/New_Zealand/Oceania__New_Zealand__3a8ebde5cde0_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_301.jpg,https://goo.gl/maps/EZ7WiFnqfBTekXnE6,3a8ebde5cde0697558cf85ae4c8708009d12d8c7,1280,800,640,800,image/jpeg
Oceania__New_Zealand__3a8ebde5cde0_R,Oceania,New Zealand,R,images/Oceania/New_Zealand/Oceania__New_Zealand__3a8ebde5cde0_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_301.jpg,https://goo.gl/maps/EZ7WiFnqfBTekXnE6,3a8ebde5cde0697558cf85ae4c8708009d12d8c7,1280,800,640,800,image/jpeg
Oceania__New_Zealand__ad0678578b62_L,Oceania,New Zealand,L,images/Oceania/New_Zealand/Oceania__New_Zealand__ad0678578b62_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_394.jpg,https://goo.gl/maps/KZCLGzkbtNskXSkQ9,ad0678578b62be945bf712758329743b5a1751bf,1280,800,640,800,image/jpeg
Oceania__New_Zealand__ad0678578b62_R,Oceania,New Zealand,R,images/Oceania/New_Zealand/Oceania__New_Zealand__ad0678578b62_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_394.jpg,https://goo.gl/maps/KZCLGzkbtNskXSkQ9,ad0678578b62be945bf712758329743b5a1751bf,1280,800,640,800,image/jpeg
Oceania__New_Zealand__95d8d3b4cde2_L,Oceania,New Zealand,L,images/Oceania/New_Zealand/Oceania__New_Zealand__95d8d3b4cde2_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_609.jpg,https://maps.app.goo.gl/nbau3r7EuhBja9uR6,95d8d3b4cde22e1cb29aa51572fa89cac5a3fb7c,1280,800,640,800,image/jpeg
Oceania__New_Zealand__95d8d3b4cde2_R,Oceania,New Zealand,R,images/Oceania/New_Zealand/Oceania__New_Zealand__95d8d3b4cde2_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_609.jpg,https://maps.app.goo.gl/nbau3r7EuhBja9uR6,95d8d3b4cde22e1cb29aa51572fa89cac5a3fb7c,1280,800,640,800,image/jpeg
Oceania__New_Zealand__a033928df375_L,Oceania,New Zealand,L,images/Oceania/New_Zealand/Oceania__New_Zealand__a033928df375_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_611.jpg,https://maps.app.goo.gl/vYRfRWuSDJT4CtcG7,a033928df375f9024a4da44a8b56128b818e09d8,1280,800,640,800,image/jpeg
Oceania__New_Zealand__a033928df375_R,Oceania,New Zealand,R,images/Oceania/New_Zealand/Oceania__New_Zealand__a033928df375_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_611.jpg,https://maps.app.goo.gl/vYRfRWuSDJT4CtcG7,a033928df375f9024a4da44a8b56128b818e09d8,1280,800,640,800,image/jpeg
Oceania__New_Zealand__5fd64cc4cadf_L,Oceania,New Zealand,L,images/Oceania/New_Zealand/Oceania__New_Zealand__5fd64cc4cadf_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_612.jpg,https://goo.gl/maps/R52hLW1jSUJkB1AJ8,5fd64cc4cadf0d87753a0847ffe713bf92f42ed3,1280,800,640,800,image/jpeg
Oceania__New_Zealand__5fd64cc4cadf_R,Oceania,New Zealand,R,images/Oceania/New_Zealand/Oceania__New_Zealand__5fd64cc4cadf_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_612.jpg,https://goo.gl/maps/R52hLW1jSUJkB1AJ8,5fd64cc4cadf0d87753a0847ffe713bf92f42ed3,1280,800,640,800,image/jpeg
Oceania__New_Zealand__b25de3b5b127_L,Oceania,New Zealand,L,images/Oceania/New_Zealand/Oceania__New_Zealand__b25de3b5b127_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_4.jpg,https://maps.app.goo.gl/FzmVDh7WoYVju8d97,b25de3b5b1275203b519eb03c875521766f1fa64,1280,800,640,800,image/jpeg
Oceania__New_Zealand__b25de3b5b127_R,Oceania,New Zealand,R,images/Oceania/New_Zealand/Oceania__New_Zealand__b25de3b5b127_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_4.jpg,https://maps.app.goo.gl/FzmVDh7WoYVju8d97,b25de3b5b1275203b519eb03c875521766f1fa64,1280,800,640,800,image/jpeg
Oceania__New_Zealand__13ab5cfbf260_L,Oceania,New Zealand,L,images/Oceania/New_Zealand/Oceania__New_Zealand__13ab5cfbf260_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_899.jpg,https://maps.app.goo.gl/WoAkPM2BCpxuMBFR9,13ab5cfbf26017da8e0d7703282bb9486e344f44,1280,800,640,800,image/jpeg
Oceania__New_Zealand__13ab5cfbf260_R,Oceania,New Zealand,R,images/Oceania/New_Zealand/Oceania__New_Zealand__13ab5cfbf260_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_899.jpg,https://maps.app.goo.gl/WoAkPM2BCpxuMBFR9,13ab5cfbf26017da8e0d7703282bb9486e344f44,1280,800,640,800,image/jpeg
South_America__Argentina__86a809d5ce2f_L,South America,Argentina,L,images/South_America/Argentina/South_America__Argentina__86a809d5ce2f_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_243.jpg,https://goo.gl/maps/ta5JkiPmGbGjYJA18,86a809d5ce2f0d8b9619da239c9f85d2773bbe2a,1280,800,640,800,image/jpeg
South_America__Argentina__86a809d5ce2f_R,South America,Argentina,R,images/South_America/Argentina/South_America__Argentina__86a809d5ce2f_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_243.jpg,https://goo.gl/maps/ta5JkiPmGbGjYJA18,86a809d5ce2f0d8b9619da239c9f85d2773bbe2a,1280,800,640,800,image/jpeg
South_America__Argentina__60a89e03d9cb_L,South America,Argentina,L,images/South_America/Argentina/South_America__Argentina__60a89e03d9cb_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_305.jpg,https://goo.gl/maps/LEn1ebhFe4EnTrvd8,60a89e03d9cb3e1848a6fc258c6e9430bf97ee47,1280,800,640,800,image/jpeg
South_America__Argentina__60a89e03d9cb_R,South America,Argentina,R,images/South_America/Argentina/South_America__Argentina__60a89e03d9cb_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_305.jpg,https://goo.gl/maps/LEn1ebhFe4EnTrvd8,60a89e03d9cb3e1848a6fc258c6e9430bf97ee47,1280,800,640,800,image/jpeg
South_America__Argentina__a263f1769838_L,South America,Argentina,L,images/South_America/Argentina/South_America__Argentina__a263f1769838_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_317.jpg,https://goo.gl/maps/EKyfkGyZJZxeGWu29,a263f1769838c758b9a9d66b79970625f1d1efd0,1280,800,640,800,image/jpeg
South_America__Argentina__a263f1769838_R,South America,Argentina,R,images/South_America/Argentina/South_America__Argentina__a263f1769838_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_317.jpg,https://goo.gl/maps/EKyfkGyZJZxeGWu29,a263f1769838c758b9a9d66b79970625f1d1efd0,1280,800,640,800,image/jpeg
South_America__Argentina__8042b514f08e_L,South America,Argentina,L,images/South_America/Argentina/South_America__Argentina__8042b514f08e_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_642.jpg,https://goo.gl/maps/RDUCFZYU7LvBdnLV6,8042b514f08e874c975fc1490a0b338cae6b20f3,1280,800,640,800,image/jpeg
South_America__Argentina__8042b514f08e_R,South America,Argentina,R,images/South_America/Argentina/South_America__Argentina__8042b514f08e_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_642.jpg,https://goo.gl/maps/RDUCFZYU7LvBdnLV6,8042b514f08e874c975fc1490a0b338cae6b20f3,1280,800,640,800,image/jpeg
South_America__Argentina__a1652a7e16ab_L,South America,Argentina,L,images/South_America/Argentina/South_America__Argentina__a1652a7e16ab_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_5.jpg,https://maps.app.goo.gl/S1gKXQcsEKwSY2LB9,a1652a7e16ab0b7b156ed76268068957dea0e3ad,1280,800,640,800,image/jpeg
South_America__Argentina__a1652a7e16ab_R,South America,Argentina,R,images/South_America/Argentina/South_America__Argentina__a1652a7e16ab_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_5.jpg,https://maps.app.goo.gl/S1gKXQcsEKwSY2LB9,a1652a7e16ab0b7b156ed76268068957dea0e3ad,1280,800,640,800,image/jpeg
South_America__Argentina__37bef283c440_L,South America,Argentina,L,images/South_America/Argentina/South_America__Argentina__37bef283c440_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_730.jpg,https://maps.app.goo.gl/xKpKtvTFnKyi78R17,37bef283c440ca8953d185df240425894e7cd93e,1280,800,640,800,image/jpeg
South_America__Argentina__37bef283c440_R,South America,Argentina,R,images/South_America/Argentina/South_America__Argentina__37bef283c440_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_730.jpg,https://maps.app.goo.gl/xKpKtvTFnKyi78R17,37bef283c440ca8953d185df240425894e7cd93e,1280,800,640,800,image/jpeg
South_America__Argentina__1e4852cf10cd_L,South America,Argentina,L,images/South_America/Argentina/South_America__Argentina__1e4852cf10cd_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_594.jpg,https://maps.app.goo.gl/GjkPJtcV1NLDctBW6,1e4852cf10cdbd6356361b604109ebb63cd542f7,1280,800,640,800,image/jpeg
South_America__Argentina__1e4852cf10cd_R,South America,Argentina,R,images/South_America/Argentina/South_America__Argentina__1e4852cf10cd_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_594.jpg,https://maps.app.goo.gl/GjkPJtcV1NLDctBW6,1e4852cf10cdbd6356361b604109ebb63cd542f7,1280,800,640,800,image/jpeg
South_America__Argentina__7b40066870d0_L,South America,Argentina,L,images/South_America/Argentina/South_America__Argentina__7b40066870d0_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_532.jpg,https://maps.app.goo.gl/ngmbb6m2pr8qVRDv9,7b40066870d0add55cbbd8f0135f1f81fddf4fc3,1280,800,640,800,image/jpeg
South_America__Argentina__7b40066870d0_R,South America,Argentina,R,images/South_America/Argentina/South_America__Argentina__7b40066870d0_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_532.jpg,https://maps.app.goo.gl/ngmbb6m2pr8qVRDv9,7b40066870d0add55cbbd8f0135f1f81fddf4fc3,1280,800,640,800,image/jpeg
South_America__Argentina__21bf131efefc_L,South America,Argentina,L,images/South_America/Argentina/South_America__Argentina__21bf131efefc_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_888.jpg,https://maps.app.goo.gl/Zh6cV8AFJ5CFyFbK6,21bf131efefc88a4c4bc10f1be3bdf8c96a158a2,1280,800,640,800,image/jpeg
South_America__Argentina__21bf131efefc_R,South America,Argentina,R,images/South_America/Argentina/South_America__Argentina__21bf131efefc_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_888.jpg,https://maps.app.goo.gl/Zh6cV8AFJ5CFyFbK6,21bf131efefc88a4c4bc10f1be3bdf8c96a158a2,1280,800,640,800,image/jpeg
South_America__Bolivia__f5c4ed20ce57_L,South America,Bolivia,L,images/South_America/Bolivia/South_America__Bolivia__f5c4ed20ce57_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_345.jpg,https://goo.gl/maps/MSRGwLDABsfzyKcV9,f5c4ed20ce57515888a085ba96e55b34b703312a,1280,800,640,800,image/jpeg
South_America__Bolivia__f5c4ed20ce57_R,South America,Bolivia,R,images/South_America/Bolivia/South_America__Bolivia__f5c4ed20ce57_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_345.jpg,https://goo.gl/maps/MSRGwLDABsfzyKcV9,f5c4ed20ce57515888a085ba96e55b34b703312a,1280,800,640,800,image/jpeg
South_America__Bolivia__7eb7ff31c7a6_L,South America,Bolivia,L,images/South_America/Bolivia/South_America__Bolivia__7eb7ff31c7a6_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_570.jpg,https://goo.gl/maps/Yr29vBXCP2BPaLC59,7eb7ff31c7a67675174b94a86b3fcf44d22a5424,1280,800,640,800,image/jpeg
South_America__Bolivia__7eb7ff31c7a6_R,South America,Bolivia,R,images/South_America/Bolivia/South_America__Bolivia__7eb7ff31c7a6_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_570.jpg,https://goo.gl/maps/Yr29vBXCP2BPaLC59,7eb7ff31c7a67675174b94a86b3fcf44d22a5424,1280,800,640,800,image/jpeg
South_America__Bolivia__5d3f0c3faa88_L,South America,Bolivia,L,images/South_America/Bolivia/South_America__Bolivia__5d3f0c3faa88_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_571.jpg,https://maps.app.goo.gl/Uucu2RLHNXRPwsMC9,5d3f0c3faa880596f8bc52afa3c06d6d97230987,1280,800,640,800,image/jpeg
South_America__Bolivia__5d3f0c3faa88_R,South America,Bolivia,R,images/South_America/Bolivia/South_America__Bolivia__5d3f0c3faa88_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_571.jpg,https://maps.app.goo.gl/Uucu2RLHNXRPwsMC9,5d3f0c3faa880596f8bc52afa3c06d6d97230987,1280,800,640,800,image/jpeg
South_America__Bolivia__6e3430266e32_L,South America,Bolivia,L,images/South_America/Bolivia/South_America__Bolivia__6e3430266e32_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_572.jpg,https://goo.gl/maps/eNpwAK96uomBuXjVA,6e3430266e3206ca33dcc7be47e94e27201ae81f,1280,800,640,800,image/jpeg
South_America__Bolivia__6e3430266e32_R,South America,Bolivia,R,images/South_America/Bolivia/South_America__Bolivia__6e3430266e32_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_572.jpg,https://goo.gl/maps/eNpwAK96uomBuXjVA,6e3430266e3206ca33dcc7be47e94e27201ae81f,1280,800,640,800,image/jpeg
South_America__Bolivia__79feb53668f8_L,South America,Bolivia,L,images/South_America/Bolivia/South_America__Bolivia__79feb53668f8_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_573.jpg,https://goo.gl/maps/4TMKTSpv9VQfm1iQ9,79feb53668f81b64b1a07b0df20221c2e15592df,1280,800,640,800,image/jpeg
South_America__Bolivia__79feb53668f8_R,South America,Bolivia,R,images/South_America/Bolivia/South_America__Bolivia__79feb53668f8_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_573.jpg,https://goo.gl/maps/4TMKTSpv9VQfm1iQ9,79feb53668f81b64b1a07b0df20221c2e15592df,1280,800,640,800,image/jpeg
South_America__Bolivia__6ba39d398101_L,South America,Bolivia,L,images/South_America/Bolivia/South_America__Bolivia__6ba39d398101_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_688.jpg,https://goo.gl/maps/5h76wFzWgHwQdspt8,6ba39d39810140bb705598988739c8c94d705d32,1280,800,640,800,image/jpeg
South_America__Bolivia__6ba39d398101_R,South America,Bolivia,R,images/South_America/Bolivia/South_America__Bolivia__6ba39d398101_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_688.jpg,https://goo.gl/maps/5h76wFzWgHwQdspt8,6ba39d39810140bb705598988739c8c94d705d32,1280,800,640,800,image/jpeg
South_America__Bolivia__515b8485ebef_L,South America,Bolivia,L,images/South_America/Bolivia/South_America__Bolivia__515b8485ebef_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_836.jpg,https://maps.app.goo.gl/cTmXhYbp4EVphEeP7,515b8485ebef3d24d4f835c19d99b2edc5a6fb38,1280,800,640,800,image/jpeg
South_America__Bolivia__515b8485ebef_R,South America,Bolivia,R,images/South_America/Bolivia/South_America__Bolivia__515b8485ebef_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_836.jpg,https://maps.app.goo.gl/cTmXhYbp4EVphEeP7,515b8485ebef3d24d4f835c19d99b2edc5a6fb38,1280,800,640,800,image/jpeg
South_America__Bolivia__b7394c6a49b9_L,South America,Bolivia,L,images/South_America/Bolivia/South_America__Bolivia__b7394c6a49b9_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_837.jpg,https://maps.app.goo.gl/rzTBynwxemNHm2hr6,b7394c6a49b92e664be8ade2bdb37192e043fe78,1280,800,640,800,image/jpeg
South_America__Bolivia__b7394c6a49b9_R,South America,Bolivia,R,images/South_America/Bolivia/South_America__Bolivia__b7394c6a49b9_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_837.jpg,https://maps.app.goo.gl/rzTBynwxemNHm2hr6,b7394c6a49b92e664be8ade2bdb37192e043fe78,1280,800,640,800,image/jpeg
South_America__Brazil__3995e401a893_L,South America,Brazil,L,images/South_America/Brazil/South_America__Brazil__3995e401a893_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_264.jpg,https://maps.app.goo.gl/4Uc9QC6vsr5ZNhEK7,3995e401a893d1b3a5e2833d9b9f76e1702f173b,1280,800,640,800,image/jpeg
South_America__Brazil__3995e401a893_R,South America,Brazil,R,images/South_America/Brazil/South_America__Brazil__3995e401a893_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_264.jpg,https://maps.app.goo.gl/4Uc9QC6vsr5ZNhEK7,3995e401a893d1b3a5e2833d9b9f76e1702f173b,1280,800,640,800,image/jpeg
South_America__Brazil__391ecb5cc24f_L,South America,Brazil,L,images/South_America/Brazil/South_America__Brazil__391ecb5cc24f_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_368.jpg,https://goo.gl/maps/mKyDzndtXqsqQin39,391ecb5cc24f4a77f7fc71a7dc70a7b61754fd66,1280,800,640,800,image/jpeg
South_America__Brazil__391ecb5cc24f_R,South America,Brazil,R,images/South_America/Brazil/South_America__Brazil__391ecb5cc24f_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_368.jpg,https://goo.gl/maps/mKyDzndtXqsqQin39,391ecb5cc24f4a77f7fc71a7dc70a7b61754fd66,1280,800,640,800,image/jpeg
South_America__Brazil__6feb06e77663_L,South America,Brazil,L,images/South_America/Brazil/South_America__Brazil__6feb06e77663_L.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_576.jpg,https://goo.gl/maps/E3rD6Pfh9BeudKzk7,6feb06e7766363b9b7293fa16edaae647393e663,1280,800,640,800,image/jpeg
South_America__Brazil__6feb06e77663_R,South America,Brazil,R,images/South_America/Brazil/South_America__Brazil__6feb06e77663_R.jpg,https://ocsc00skc0wokcs8kw8g8k84.geohints.com/storage/bollards/bollard_576.jpg,https://goo.gl/maps/E3rD6Pfh9BeudKzk7,6feb06e7766363b9b7293fa16edaae647393e663,1280,800,640,800,image/jpeg
